Source,Target,Type,TimeInterval,Label,Category
5658,2511,directed,"<[2004, 2006)>",176,1.0
5658,5161,directed,"<[2004, 2006)>",177,1.0
5658,2448,directed,"<[2004, 2006)>",178,1.0
5658,5395,directed,"<[2004, 2006)>",179,1.0
5658,2351,directed,"<[2004, 2006)>",180,1.0
5658,4801,directed,"<[2004, 2006)>",181,1.0
5658,3079,directed,"<[2004, 2006)>",182,1.0
5658,5532,directed,"<[2004, 2006)>",183,1.0
706,4072,directed,"<[2004, 2006)>",186,5.0
706,424,directed,"<[2004, 2006)>",187,5.0
706,4612,directed,"<[2004, 2006)>",188,5.0
706,1271,directed,"<[2004, 2006)>",190,5.0
706,1808,directed,"<[2004, 2006)>",192,5.0
706,2522,directed,"<[2004, 2006)>",193,5.0
4326,5751,directed,"<[2004, 2006)>",194,1.0
4326,304,directed,"<[2004, 2006)>",195,1.0
4326,129,directed,"<[2004, 2006)>",196,1.0
491,4651,directed,"<[2004, 2006)>",199,1.0
2601,1068,directed,"<[2004, 2006)>",200,1.0
525,5838,directed,"<[2004, 2006)>",201,1.0
2315,5513,directed,"<[2004, 2006)>",202,1.0
4042,3926,directed,"<[2004, 2006)>",203,5.0
5872,3894,directed,"<[2004, 2006)>",206,1.0
5872,4801,directed,"<[2004, 2006)>",207,1.0
5872,1069,directed,"<[2004, 2006)>",208,1.0
5872,3520,directed,"<[2004, 2006)>",209,1.0
5872,5161,directed,"<[2004, 2006)>",210,1.0
5872,2728,directed,"<[2004, 2006)>",212,1.0
5872,2351,directed,"<[2004, 2006)>",213,1.0
5872,1337,directed,"<[2004, 2006)>",215,1.0
2131,31,directed,"<[2004, 2006)>",216,5.0
5032,1943,directed,"<[2004, 2006)>",219,1.0
2862,4594,directed,"<[2004, 2006)>",221,5.0
2862,2199,directed,"<[2004, 2006)>",222,5.0
2862,2522,directed,"<[2004, 2006)>",224,5.0
2862,4661,directed,"<[2004, 2006)>",225,5.0
2862,136,directed,"<[2004, 2006)>",227,5.0
2862,3604,directed,"<[2004, 2006)>",228,5.0
2862,2586,directed,"<[2004, 2006)>",230,5.0
2862,2915,directed,"<[2004, 2006)>",231,5.0
2862,5557,directed,"<[2004, 2006)>",232,5.0
3645,4109,directed,"<[2004, 2006)>",236,1.0
3645,5366,directed,"<[2004, 2006)>",237,1.0
5673,5801,directed,"<[2004, 2006)>",238,1.0
1318,2735,directed,"<[2004, 2006)>",239,1.0
4593,3860,directed,"<[2004, 2006)>",240,1.0
4138,1565,directed,"<[2004, 2006)>",241,1.0
4138,3371,directed,"<[2004, 2006)>",242,1.0
4326,1923,directed,"<[2004, 2006)>",243,1.0
4326,2225,directed,"<[2004, 2006)>",244,1.0
4326,642,directed,"<[2004, 2006)>",245,1.0
4326,1150,directed,"<[2004, 2006)>",246,1.0
4326,139,directed,"<[2004, 2006)>",247,1.0
4326,5801,directed,"<[2004, 2006)>",249,1.0
4326,1058,directed,"<[2004, 2006)>",250,1.0
4326,1280,directed,"<[2004, 2006)>",253,1.0
4326,2778,directed,"<[2004, 2006)>",254,1.0
4326,2792,directed,"<[2004, 2006)>",256,1.0
4326,3264,directed,"<[2004, 2006)>",257,1.0
4326,1312,directed,"<[2004, 2006)>",258,1.0
4326,1609,directed,"<[2004, 2006)>",259,1.0
2604,1592,directed,"<[2004, 2006)>",260,5.0
1246,1926,directed,"<[2004, 2006)>",262,1.0
1246,4788,directed,"<[2004, 2006)>",263,1.0
463,2735,directed,"<[2006, 2008)>",264,4.0
463,7,directed,"<[2006, 2008)>",265,4.0
463,3522,directed,"<[2006, 2008)>",266,4.0
463,4504,directed,"<[2006, 2008)>",267,4.0
463,5090,directed,"<[2006, 2008)>",268,4.0
463,1593,directed,"<[2006, 2008)>",269,4.0
463,4320,directed,"<[2006, 2008)>",270,4.0
463,3855,directed,"<[2006, 2008)>",271,4.0
463,6,directed,"<[2006, 2008)>",273,4.0
463,5002,directed,"<[2006, 2008)>",274,4.0
463,3894,directed,"<[2006, 2008)>",275,4.0
2312,3520,directed,"<[2006, 2008)>",276,5.0
2312,3552,directed,"<[2006, 2008)>",277,5.0
2312,5394,directed,"<[2006, 2008)>",278,5.0
2312,5090,directed,"<[2006, 2008)>",279,5.0
2312,3894,directed,"<[2006, 2008)>",280,5.0
2312,5345,directed,"<[2006, 2008)>",282,5.0
2312,5459,directed,"<[2006, 2008)>",283,5.0
2312,4801,directed,"<[2006, 2008)>",284,5.0
2312,1417,directed,"<[2006, 2008)>",285,5.0
2312,2728,directed,"<[2006, 2008)>",286,5.0
2312,4139,directed,"<[2006, 2008)>",288,5.0
2312,1337,directed,"<[2006, 2008)>",289,5.0
2312,3079,directed,"<[2006, 2008)>",290,5.0
3196,103,directed,"<[2006, 2008)>",292,5.0
3196,4691,directed,"<[2006, 2008)>",294,5.0
3196,4151,directed,"<[2006, 2008)>",295,5.0
3196,2238,directed,"<[2006, 2008)>",296,5.0
3196,3090,directed,"<[2006, 2008)>",297,5.0
2315,3079,directed,"<[2006, 2008)>",300,1.0
3012,2627,directed,"<[2006, 2008)>",301,1.0
706,3847,directed,"<[2006, 2008)>",302,5.0
706,3349,directed,"<[2006, 2008)>",303,5.0
706,5383,directed,"<[2006, 2008)>",304,5.0
706,310,directed,"<[2006, 2008)>",307,5.0
706,4612,directed,"<[2006, 2008)>",311,5.0
706,4290,directed,"<[2006, 2008)>",312,5.0
706,4436,directed,"<[2006, 2008)>",313,5.0
706,424,directed,"<[2006, 2008)>",314,5.0
706,410,directed,"<[2006, 2008)>",315,5.0
706,1583,directed,"<[2006, 2008)>",316,5.0
706,768,directed,"<[2006, 2008)>",317,5.0
706,1023,directed,"<[2006, 2008)>",318,5.0
706,334,directed,"<[2006, 2008)>",319,5.0
706,5484,directed,"<[2006, 2008)>",321,5.0
706,3764,directed,"<[2006, 2008)>",322,5.0
706,1411,directed,"<[2006, 2008)>",323,5.0
706,3427,directed,"<[2006, 2008)>",324,5.0
706,1804,directed,"<[2006, 2008)>",325,5.0
706,1733,directed,"<[2006, 2008)>",326,5.0
706,2578,directed,"<[2006, 2008)>",327,5.0
4326,5311,directed,"<[2006, 2008)>",328,1.0
4326,3174,directed,"<[2006, 2008)>",330,1.0
4326,2770,directed,"<[2006, 2008)>",331,1.0
4326,3553,directed,"<[2006, 2008)>",332,1.0
4326,4675,directed,"<[2006, 2008)>",335,1.0
4326,1938,directed,"<[2006, 2008)>",336,1.0
4326,5763,directed,"<[2006, 2008)>",338,1.0
4326,6,directed,"<[2006, 2008)>",339,1.0
4326,4744,directed,"<[2006, 2008)>",341,1.0
4326,3625,directed,"<[2006, 2008)>",342,1.0
3984,940,directed,"<[2006, 2008)>",343,1.0
3984,4958,directed,"<[2006, 2008)>",344,1.0
3984,4646,directed,"<[2006, 2008)>",345,1.0
3984,2651,directed,"<[2006, 2008)>",348,1.0
3984,2845,directed,"<[2006, 2008)>",349,1.0
4326,3660,directed,"<[2006, 2008)>",351,1.0
4326,4594,directed,"<[2006, 2008)>",352,1.0
4326,5090,directed,"<[2006, 2008)>",353,1.0
4326,1131,directed,"<[2006, 2008)>",354,1.0
4326,4139,directed,"<[2006, 2008)>",355,1.0
4326,3149,directed,"<[2006, 2008)>",357,1.0
3984,554,directed,"<[2006, 2008)>",361,1.0
2315,5595,directed,"<[2006, 2008)>",362,1.0
2315,990,directed,"<[2006, 2008)>",363,1.0
2315,2649,directed,"<[2006, 2008)>",364,1.0
2315,1612,directed,"<[2006, 2008)>",365,1.0
2315,5838,directed,"<[2006, 2008)>",366,1.0
2315,2233,directed,"<[2006, 2008)>",367,1.0
2315,530,directed,"<[2006, 2008)>",368,1.0
2315,619,directed,"<[2006, 2008)>",369,1.0
2315,5540,directed,"<[2006, 2008)>",370,1.0
2315,1991,directed,"<[2006, 2008)>",371,1.0
2315,5461,directed,"<[2006, 2008)>",372,1.0
2315,4303,directed,"<[2006, 2008)>",373,1.0
1423,282,directed,"<[2006, 2008)>",374,5.0
1423,338,directed,"<[2006, 2008)>",375,5.0
1423,4852,directed,"<[2006, 2008)>",376,5.0
1423,5619,directed,"<[2006, 2008)>",378,5.0
1423,1081,directed,"<[2006, 2008)>",379,5.0
1423,5124,directed,"<[2006, 2008)>",380,5.0
1423,1681,directed,"<[2006, 2008)>",381,5.0
1423,3248,directed,"<[2006, 2008)>",383,5.0
1822,2253,directed,"<[2006, 2008)>",384,5.0
1822,4623,directed,"<[2006, 2008)>",385,5.0
525,5595,directed,"<[2006, 2008)>",386,1.0
525,990,directed,"<[2006, 2008)>",387,1.0
525,5513,directed,"<[2006, 2008)>",388,1.0
525,5540,directed,"<[2006, 2008)>",389,1.0
2862,5485,directed,"<[2006, 2008)>",390,5.0
2862,5901,directed,"<[2006, 2008)>",391,5.0
2862,3617,directed,"<[2006, 2008)>",392,5.0
2862,2539,directed,"<[2006, 2008)>",395,5.0
2862,1940,directed,"<[2006, 2008)>",396,5.0
2862,2695,directed,"<[2006, 2008)>",397,5.0
2862,3604,directed,"<[2006, 2008)>",399,5.0
2862,1010,directed,"<[2006, 2008)>",400,5.0
2862,5213,directed,"<[2006, 2008)>",404,5.0
2862,2573,directed,"<[2006, 2008)>",405,5.0
2862,395,directed,"<[2006, 2008)>",406,5.0
2862,1347,directed,"<[2006, 2008)>",407,5.0
4867,317,directed,"<[2006, 2008)>",410,5.0
4867,4011,directed,"<[2006, 2008)>",411,5.0
5032,2303,directed,"<[2006, 2008)>",412,1.0
5032,3520,directed,"<[2006, 2008)>",413,1.0
3546,2735,directed,"<[2006, 2008)>",414,1.0
2315,5540,directed,"<[2006, 2008)>",415,1.0
1489,1014,directed,"<[2006, 2008)>",416,5.0
1489,554,directed,"<[2006, 2008)>",417,5.0
5284,2381,directed,"<[2006, 2008)>",419,4.0
3098,3060,directed,"<[2006, 2008)>",421,5.0
3098,4547,directed,"<[2006, 2008)>",422,5.0
3098,957,directed,"<[2006, 2008)>",425,5.0
2315,5513,directed,"<[2006, 2008)>",426,1.0
2315,990,directed,"<[2006, 2008)>",427,1.0
2315,5838,directed,"<[2006, 2008)>",428,1.0
2315,619,directed,"<[2006, 2008)>",429,1.0
977,1068,directed,"<[2006, 2008)>",430,1.0
977,1442,directed,"<[2006, 2008)>",431,1.0
977,4554,directed,"<[2006, 2008)>",432,1.0
977,505,directed,"<[2006, 2008)>",433,1.0
977,456,directed,"<[2006, 2008)>",435,1.0
977,5311,directed,"<[2006, 2008)>",436,1.0
977,6,directed,"<[2006, 2008)>",437,1.0
3978,1573,directed,"<[2006, 2008)>",438,5.0
3978,755,directed,"<[2006, 2008)>",439,5.0
2324,522,directed,"<[2006, 2008)>",440,5.0
2324,1450,directed,"<[2006, 2008)>",441,5.0
2324,3646,directed,"<[2006, 2008)>",444,5.0
2862,4594,directed,"<[2006, 2008)>",446,5.0
2862,2199,directed,"<[2006, 2008)>",447,5.0
2862,2586,directed,"<[2006, 2008)>",448,5.0
2862,2915,directed,"<[2006, 2008)>",450,5.0
2862,5557,directed,"<[2006, 2008)>",451,5.0
2862,2309,directed,"<[2006, 2008)>",454,5.0
2862,3770,directed,"<[2006, 2008)>",455,5.0
2862,4661,directed,"<[2006, 2008)>",460,5.0
2862,1467,directed,"<[2006, 2008)>",461,5.0
2862,4839,directed,"<[2006, 2008)>",462,5.0
5658,843,directed,"<[2006, 2008)>",463,1.0
5658,5090,directed,"<[2006, 2008)>",464,1.0
5658,1450,directed,"<[2006, 2008)>",465,1.0
5658,1595,directed,"<[2006, 2008)>",467,1.0
5658,5734,directed,"<[2006, 2008)>",468,1.0
5658,1101,directed,"<[2006, 2008)>",469,1.0
5658,4213,directed,"<[2006, 2008)>",471,1.0
5658,1392,directed,"<[2006, 2008)>",472,1.0
5658,4982,directed,"<[2006, 2008)>",473,1.0
5658,1494,directed,"<[2006, 2008)>",475,1.0
5658,1646,directed,"<[2006, 2008)>",479,1.0
5658,4140,directed,"<[2006, 2008)>",480,1.0
5658,1851,directed,"<[2006, 2008)>",483,1.0
5658,4971,directed,"<[2006, 2008)>",484,1.0
5658,1410,directed,"<[2006, 2008)>",485,1.0
1829,554,directed,"<[2006, 2008)>",488,1.0
1829,1105,directed,"<[2006, 2008)>",489,1.0
1829,2735,directed,"<[2006, 2008)>",490,1.0
1829,1014,directed,"<[2006, 2008)>",491,1.0
1788,3990,directed,"<[2006, 2008)>",492,5.0
1788,2735,directed,"<[2006, 2008)>",493,5.0
4326,4187,directed,"<[2006, 2008)>",498,1.0
4326,456,directed,"<[2006, 2008)>",500,1.0
4326,945,directed,"<[2006, 2008)>",501,1.0
4326,1337,directed,"<[2006, 2008)>",503,1.0
4326,1069,directed,"<[2006, 2008)>",504,1.0
4326,269,directed,"<[2006, 2008)>",505,1.0
4326,1831,directed,"<[2006, 2008)>",506,1.0
4326,5161,directed,"<[2006, 2008)>",507,1.0
4326,2786,directed,"<[2006, 2008)>",509,1.0
1788,1710,directed,"<[2006, 2008)>",510,5.0
1788,4898,directed,"<[2006, 2008)>",511,5.0
1788,3391,directed,"<[2006, 2008)>",512,5.0
4326,3149,directed,"<[2006, 2008)>",515,1.0
4326,1131,directed,"<[2006, 2008)>",516,1.0
1857,2735,directed,"<[2006, 2008)>",519,1.0
5841,122,directed,"<[2006, 2008)>",521,1.0
5841,4612,directed,"<[2006, 2008)>",522,1.0
5841,3485,directed,"<[2006, 2008)>",523,1.0
5841,2695,directed,"<[2006, 2008)>",525,1.0
5841,2844,directed,"<[2006, 2008)>",526,1.0
5841,4151,directed,"<[2006, 2008)>",527,1.0
2862,990,directed,"<[2006, 2008)>",528,5.0
2862,1070,directed,"<[2006, 2008)>",529,5.0
2862,3482,directed,"<[2006, 2008)>",530,5.0
2862,3060,directed,"<[2006, 2008)>",531,5.0
2862,5376,directed,"<[2006, 2008)>",532,5.0
2862,5746,directed,"<[2006, 2008)>",533,5.0
2862,5595,directed,"<[2006, 2008)>",534,5.0
2862,2901,directed,"<[2006, 2008)>",535,5.0
2862,4047,directed,"<[2006, 2008)>",537,5.0
2862,102,directed,"<[2006, 2008)>",538,5.0
2862,4290,directed,"<[2006, 2008)>",539,5.0
2862,3086,directed,"<[2006, 2008)>",540,5.0
2862,2578,directed,"<[2006, 2008)>",541,5.0
2862,11,directed,"<[2006, 2008)>",542,5.0
2862,1986,directed,"<[2006, 2008)>",543,5.0
2862,1404,directed,"<[2006, 2008)>",544,5.0
2862,284,directed,"<[2006, 2008)>",546,5.0
2862,1242,directed,"<[2006, 2008)>",547,5.0
2862,1583,directed,"<[2006, 2008)>",549,5.0
2862,3468,directed,"<[2006, 2008)>",551,5.0
2862,2451,directed,"<[2006, 2008)>",552,5.0
2862,990,directed,"<[2006, 2008)>",553,5.0
2862,5595,directed,"<[2006, 2008)>",554,5.0
2862,3482,directed,"<[2006, 2008)>",555,5.0
2862,2901,directed,"<[2006, 2008)>",556,5.0
2862,5746,directed,"<[2006, 2008)>",557,5.0
2862,1070,directed,"<[2006, 2008)>",558,5.0
2862,5376,directed,"<[2006, 2008)>",559,5.0
2862,4047,directed,"<[2006, 2008)>",561,5.0
2862,1583,directed,"<[2006, 2008)>",562,5.0
2862,2578,directed,"<[2006, 2008)>",563,5.0
2862,1242,directed,"<[2006, 2008)>",564,5.0
2862,2704,directed,"<[2006, 2008)>",565,5.0
2862,3086,directed,"<[2006, 2008)>",567,5.0
2862,1986,directed,"<[2006, 2008)>",569,5.0
2862,102,directed,"<[2006, 2008)>",571,5.0
2862,4290,directed,"<[2006, 2008)>",572,5.0
2862,1404,directed,"<[2006, 2008)>",573,5.0
2862,3468,directed,"<[2006, 2008)>",574,5.0
2862,11,directed,"<[2006, 2008)>",575,5.0
2862,284,directed,"<[2006, 2008)>",576,5.0
5028,5022,directed,"<[2000, 2002)>",577,5.0
4826,4438,directed,"<[2000, 2002)>",579,1.0
3633,3964,directed,"<[2000, 2002)>",582,4.0
3633,442,directed,"<[2000, 2002)>",583,4.0
2972,330,directed,"<[2000, 2002)>",584,5.0
2972,4144,directed,"<[2000, 2002)>",585,5.0
2972,1556,directed,"<[2000, 2002)>",586,5.0
5229,330,directed,"<[2000, 2002)>",587,5.0
5229,4144,directed,"<[2000, 2002)>",588,5.0
5229,1556,directed,"<[2000, 2002)>",589,5.0
4826,2149,directed,"<[2000, 2002)>",593,1.0
4826,2681,directed,"<[2000, 2002)>",594,1.0
2832,2448,directed,"<[2000, 2002)>",595,5.0
2972,330,directed,"<[2002, 2004)>",596,5.0
5229,330,directed,"<[2002, 2004)>",597,5.0
2972,4210,directed,"<[2002, 2004)>",600,5.0
5229,4210,directed,"<[2002, 2004)>",602,5.0
4746,1424,directed,"<[2004, 2006)>",604,1.0
4746,1934,directed,"<[2004, 2006)>",606,1.0
4746,450,directed,"<[2004, 2006)>",607,1.0
4746,5583,directed,"<[2004, 2006)>",608,1.0
4746,5459,directed,"<[2004, 2006)>",611,1.0
4746,2838,directed,"<[2004, 2006)>",617,1.0
4746,5309,directed,"<[2004, 2006)>",618,1.0
4746,1699,directed,"<[2004, 2006)>",619,1.0
4746,2014,directed,"<[2004, 2006)>",620,1.0
3454,5090,directed,"<[2004, 2006)>",632,1.0
1217,4084,directed,"<[2004, 2006)>",633,1.0
3454,4320,directed,"<[2004, 2006)>",635,1.0
1822,4731,directed,"<[2004, 2006)>",636,5.0
3454,2420,directed,"<[2004, 2006)>",638,1.0
3454,4504,directed,"<[2004, 2006)>",639,1.0
5848,5843,directed,"<[2004, 2006)>",640,1.0
5848,1491,directed,"<[2004, 2006)>",642,1.0
3633,5090,directed,"<[2004, 2006)>",649,4.0
4307,4684,directed,"<[2006, 2008)>",650,1.0
3454,7,directed,"<[2006, 2008)>",651,1.0
2832,3855,directed,"<[2006, 2008)>",657,5.0
5590,1131,directed,"<[2000, 2002)>",658,4.0
921,1131,directed,"<[2000, 2002)>",660,4.0
3633,734,directed,"<[2000, 2002)>",662,4.0
3633,5394,directed,"<[2000, 2002)>",663,4.0
3633,734,directed,"<[2000, 2002)>",664,4.0
3633,5394,directed,"<[2000, 2002)>",665,4.0
3862,3677,directed,"<[2000, 2002)>",668,5.0
4231,3482,directed,"<[2000, 2002)>",671,5.0
4231,4438,directed,"<[2000, 2002)>",672,5.0
4231,3308,directed,"<[2000, 2002)>",673,5.0
4231,2901,directed,"<[2000, 2002)>",674,5.0
4231,1417,directed,"<[2000, 2002)>",675,5.0
921,2269,directed,"<[2000, 2002)>",677,4.0
921,2014,directed,"<[2000, 2002)>",681,4.0
921,6,directed,"<[2000, 2002)>",683,4.0
921,1934,directed,"<[2000, 2002)>",685,4.0
921,5678,directed,"<[2000, 2002)>",690,4.0
921,2838,directed,"<[2000, 2002)>",691,4.0
921,505,directed,"<[2000, 2002)>",697,4.0
921,5161,directed,"<[2000, 2002)>",699,4.0
921,5309,directed,"<[2000, 2002)>",700,4.0
921,31,directed,"<[2000, 2002)>",702,4.0
921,660,directed,"<[2000, 2002)>",703,4.0
921,2017,directed,"<[2000, 2002)>",705,4.0
921,1699,directed,"<[2000, 2002)>",707,4.0
5590,2269,directed,"<[2000, 2002)>",708,4.0
5590,2014,directed,"<[2000, 2002)>",712,4.0
5590,6,directed,"<[2000, 2002)>",714,4.0
5590,1934,directed,"<[2000, 2002)>",716,4.0
5590,5678,directed,"<[2000, 2002)>",721,4.0
5590,2838,directed,"<[2000, 2002)>",722,4.0
5590,505,directed,"<[2000, 2002)>",728,4.0
5590,5161,directed,"<[2000, 2002)>",730,4.0
5590,5309,directed,"<[2000, 2002)>",731,4.0
5590,31,directed,"<[2000, 2002)>",733,4.0
5590,660,directed,"<[2000, 2002)>",734,4.0
5590,2017,directed,"<[2000, 2002)>",736,4.0
5590,1699,directed,"<[2000, 2002)>",738,4.0
921,5459,directed,"<[2000, 2002)>",739,4.0
5590,5459,directed,"<[2000, 2002)>",740,4.0
921,2656,directed,"<[2000, 2002)>",741,4.0
5590,2656,directed,"<[2000, 2002)>",742,4.0
921,276,directed,"<[2000, 2002)>",745,4.0
5590,276,directed,"<[2000, 2002)>",748,4.0
921,3015,directed,"<[2000, 2002)>",755,4.0
5590,3015,directed,"<[2000, 2002)>",756,4.0
1629,818,directed,"<[2000, 2002)>",762,5.0
1629,2083,directed,"<[2000, 2002)>",764,5.0
1629,1097,directed,"<[2000, 2002)>",766,5.0
5131,2037,directed,"<[2000, 2002)>",768,1.0
5131,5838,directed,"<[2000, 2002)>",769,1.0
5131,619,directed,"<[2000, 2002)>",770,1.0
346,2037,directed,"<[2000, 2002)>",771,5.0
346,5838,directed,"<[2000, 2002)>",772,5.0
346,619,directed,"<[2000, 2002)>",773,5.0
5131,530,directed,"<[2000, 2002)>",774,1.0
5131,1612,directed,"<[2000, 2002)>",775,1.0
