Source,Target,Type,TimeInterval,Label,Category
1358,5222,directed,"<[2004, 2006)>",121,1.0
1358,5562,directed,"<[2004, 2006)>",122,1.0
1358,5493,directed,"<[2004, 2006)>",124,1.0
1358,1773,directed,"<[2004, 2006)>",125,1.0
1358,4176,directed,"<[2004, 2006)>",126,1.0
1358,1498,directed,"<[2004, 2006)>",128,1.0
1358,2824,directed,"<[2004, 2006)>",129,1.0
1358,5821,directed,"<[2004, 2006)>",130,1.0
1358,5493,directed,"<[2004, 2006)>",131,1.0
1358,2824,directed,"<[2004, 2006)>",132,1.0
1358,4709,directed,"<[2004, 2006)>",133,1.0
1358,5821,directed,"<[2004, 2006)>",134,1.0
269,3037,directed,"<[2004, 2006)>",136,1.0
269,5556,directed,"<[2004, 2006)>",137,1.0
1850,4125,directed,"<[2004, 2006)>",138,5.0
1850,2824,directed,"<[2004, 2006)>",139,5.0
2178,4446,directed,"<[2004, 2006)>",141,5.0
2178,869,directed,"<[2004, 2006)>",142,5.0
2178,2626,directed,"<[2004, 2006)>",143,5.0
2178,2317,directed,"<[2004, 2006)>",144,5.0
2178,1306,directed,"<[2004, 2006)>",145,5.0
2178,5726,directed,"<[2004, 2006)>",146,5.0
729,852,directed,"<[2004, 2006)>",149,5.0
337,739,directed,"<[2004, 2006)>",150,4.0
337,2330,directed,"<[2004, 2006)>",151,4.0
1358,2824,directed,"<[2004, 2006)>",152,1.0
1358,5821,directed,"<[2004, 2006)>",153,1.0
1358,5493,directed,"<[2004, 2006)>",154,1.0
1358,5863,directed,"<[2004, 2006)>",155,1.0
1358,3177,directed,"<[2004, 2006)>",157,1.0
1358,4709,directed,"<[2004, 2006)>",158,1.0
1358,5860,directed,"<[2004, 2006)>",159,1.0
1358,3111,directed,"<[2004, 2006)>",160,1.0
1358,470,directed,"<[2004, 2006)>",161,1.0
1358,3633,directed,"<[2004, 2006)>",162,1.0
1358,1099,directed,"<[2004, 2006)>",163,1.0
1358,7,directed,"<[2004, 2006)>",165,1.0
1358,1484,directed,"<[2004, 2006)>",166,1.0
1358,4024,directed,"<[2004, 2006)>",167,1.0
1358,4965,directed,"<[2004, 2006)>",168,1.0
1358,2304,directed,"<[2004, 2006)>",169,1.0
5209,5196,directed,"<[2004, 2006)>",170,1.0
5209,576,directed,"<[2004, 2006)>",171,1.0
5854,3764,directed,"<[2004, 2006)>",175,1.0
5854,2594,directed,"<[2004, 2006)>",176,1.0
5854,5344,directed,"<[2004, 2006)>",177,1.0
5854,2531,directed,"<[2004, 2006)>",178,1.0
5854,5586,directed,"<[2004, 2006)>",179,1.0
5854,2430,directed,"<[2004, 2006)>",180,1.0
5854,4965,directed,"<[2004, 2006)>",181,1.0
5854,3177,directed,"<[2004, 2006)>",182,1.0
5854,5726,directed,"<[2004, 2006)>",183,1.0
729,4210,directed,"<[2004, 2006)>",186,5.0
729,437,directed,"<[2004, 2006)>",187,5.0
729,4767,directed,"<[2004, 2006)>",188,5.0
729,1310,directed,"<[2004, 2006)>",190,5.0
729,1870,directed,"<[2004, 2006)>",192,5.0
729,2605,directed,"<[2004, 2006)>",193,5.0
4472,5950,directed,"<[2004, 2006)>",194,1.0
4472,314,directed,"<[2004, 2006)>",195,1.0
4472,135,directed,"<[2004, 2006)>",196,1.0
506,4809,directed,"<[2004, 2006)>",199,1.0
2685,1099,directed,"<[2004, 2006)>",200,1.0
541,6038,directed,"<[2004, 2006)>",201,1.0
2393,5706,directed,"<[2004, 2006)>",202,1.0
4179,4056,directed,"<[2004, 2006)>",203,5.0
6072,4024,directed,"<[2004, 2006)>",206,1.0
6072,4965,directed,"<[2004, 2006)>",207,1.0
6072,1100,directed,"<[2004, 2006)>",208,1.0
6072,3633,directed,"<[2004, 2006)>",209,1.0
6072,5344,directed,"<[2004, 2006)>",210,1.0
6072,2816,directed,"<[2004, 2006)>",212,1.0
6072,2430,directed,"<[2004, 2006)>",213,1.0
6072,1378,directed,"<[2004, 2006)>",215,1.0
2197,34,directed,"<[2004, 2006)>",216,5.0
5209,2008,directed,"<[2004, 2006)>",219,1.0
2954,4749,directed,"<[2004, 2006)>",221,5.0
2954,2267,directed,"<[2004, 2006)>",222,5.0
2954,2605,directed,"<[2004, 2006)>",224,5.0
2954,4820,directed,"<[2004, 2006)>",225,5.0
2954,142,directed,"<[2004, 2006)>",227,5.0
2954,3719,directed,"<[2004, 2006)>",228,5.0
2954,2669,directed,"<[2004, 2006)>",230,5.0
2954,3009,directed,"<[2004, 2006)>",231,5.0
2954,5751,directed,"<[2004, 2006)>",232,5.0
3763,4248,directed,"<[2004, 2006)>",236,1.0
3763,5556,directed,"<[2004, 2006)>",237,1.0
5871,6001,directed,"<[2004, 2006)>",238,1.0
1358,2824,directed,"<[2004, 2006)>",239,1.0
4748,3989,directed,"<[2004, 2006)>",240,1.0
4277,1614,directed,"<[2004, 2006)>",241,1.0
4277,3478,directed,"<[2004, 2006)>",242,1.0
4472,1986,directed,"<[2004, 2006)>",243,1.0
4472,2296,directed,"<[2004, 2006)>",244,1.0
4472,664,directed,"<[2004, 2006)>",245,1.0
4472,1184,directed,"<[2004, 2006)>",246,1.0
4472,145,directed,"<[2004, 2006)>",247,1.0
4472,6001,directed,"<[2004, 2006)>",249,1.0
4472,1089,directed,"<[2004, 2006)>",250,1.0
4472,4482,directed,"<[2004, 2006)>",252,1.0
4472,1319,directed,"<[2004, 2006)>",253,1.0
4472,2868,directed,"<[2004, 2006)>",254,1.0
4472,2882,directed,"<[2004, 2006)>",256,1.0
4472,3367,directed,"<[2004, 2006)>",257,1.0
4472,1352,directed,"<[2004, 2006)>",258,1.0
4472,1663,directed,"<[2004, 2006)>",259,1.0
2688,1645,directed,"<[2004, 2006)>",260,5.0
1282,1989,directed,"<[2004, 2006)>",262,1.0
1282,4952,directed,"<[2004, 2006)>",263,1.0
478,2824,directed,"<[2006, 2008)>",264,4.0
478,8,directed,"<[2006, 2008)>",265,4.0
478,3635,directed,"<[2006, 2008)>",266,4.0
478,4656,directed,"<[2006, 2008)>",267,4.0
478,5270,directed,"<[2006, 2008)>",268,4.0
478,1646,directed,"<[2006, 2008)>",269,4.0
478,4466,directed,"<[2006, 2008)>",270,4.0
478,3984,directed,"<[2006, 2008)>",271,4.0
478,7,directed,"<[2006, 2008)>",273,4.0
478,5174,directed,"<[2006, 2008)>",274,4.0
478,4024,directed,"<[2006, 2008)>",275,4.0
2390,3633,directed,"<[2006, 2008)>",276,5.0
2390,3666,directed,"<[2006, 2008)>",277,5.0
2390,5585,directed,"<[2006, 2008)>",278,5.0
2390,5270,directed,"<[2006, 2008)>",279,5.0
2390,4024,directed,"<[2006, 2008)>",280,5.0
2390,5534,directed,"<[2006, 2008)>",282,5.0
2390,5651,directed,"<[2006, 2008)>",283,5.0
2390,4965,directed,"<[2006, 2008)>",284,5.0
2390,1459,directed,"<[2006, 2008)>",285,5.0
2390,2816,directed,"<[2006, 2008)>",286,5.0
2390,4278,directed,"<[2006, 2008)>",288,5.0
2390,1378,directed,"<[2006, 2008)>",289,5.0
2390,3177,directed,"<[2006, 2008)>",290,5.0
3298,108,directed,"<[2006, 2008)>",292,5.0
3298,4850,directed,"<[2006, 2008)>",294,5.0
3298,4290,directed,"<[2006, 2008)>",295,5.0
3298,2309,directed,"<[2006, 2008)>",296,5.0
3298,3189,directed,"<[2006, 2008)>",297,5.0
2393,3177,directed,"<[2006, 2008)>",300,1.0
3108,2713,directed,"<[2006, 2008)>",301,1.0
729,3975,directed,"<[2006, 2008)>",302,5.0
729,3455,directed,"<[2006, 2008)>",303,5.0
729,5574,directed,"<[2006, 2008)>",304,5.0
729,320,directed,"<[2006, 2008)>",307,5.0
729,4767,directed,"<[2006, 2008)>",311,5.0
729,4435,directed,"<[2006, 2008)>",312,5.0
729,4586,directed,"<[2006, 2008)>",313,5.0
729,437,directed,"<[2006, 2008)>",314,5.0
729,423,directed,"<[2006, 2008)>",315,5.0
729,1634,directed,"<[2006, 2008)>",316,5.0
729,793,directed,"<[2006, 2008)>",317,5.0
729,1054,directed,"<[2006, 2008)>",318,5.0
729,344,directed,"<[2006, 2008)>",319,5.0
729,5677,directed,"<[2006, 2008)>",321,5.0
729,3890,directed,"<[2006, 2008)>",322,5.0
729,1453,directed,"<[2006, 2008)>",323,5.0
729,3538,directed,"<[2006, 2008)>",324,5.0
729,1866,directed,"<[2006, 2008)>",325,5.0
729,1793,directed,"<[2006, 2008)>",326,5.0
729,2661,directed,"<[2006, 2008)>",327,5.0
4472,5499,directed,"<[2006, 2008)>",328,1.0
4472,3276,directed,"<[2006, 2008)>",330,1.0
4472,2860,directed,"<[2006, 2008)>",331,1.0
4472,3667,directed,"<[2006, 2008)>",332,1.0
4472,4834,directed,"<[2006, 2008)>",335,1.0
4472,2003,directed,"<[2006, 2008)>",336,1.0
4472,5962,directed,"<[2006, 2008)>",338,1.0
4472,7,directed,"<[2006, 2008)>",339,1.0
4472,4904,directed,"<[2006, 2008)>",341,1.0
4472,3742,directed,"<[2006, 2008)>",342,1.0
4119,969,directed,"<[2006, 2008)>",343,1.0
4119,5128,directed,"<[2006, 2008)>",344,1.0
4119,4804,directed,"<[2006, 2008)>",345,1.0
4119,2737,directed,"<[2006, 2008)>",348,1.0
4119,2936,directed,"<[2006, 2008)>",349,1.0
4472,3779,directed,"<[2006, 2008)>",351,1.0
4472,4749,directed,"<[2006, 2008)>",352,1.0
4472,5270,directed,"<[2006, 2008)>",353,1.0
4472,1165,directed,"<[2006, 2008)>",354,1.0
4472,4278,directed,"<[2006, 2008)>",355,1.0
4472,3250,directed,"<[2006, 2008)>",357,1.0
4119,571,directed,"<[2006, 2008)>",361,1.0
2393,5789,directed,"<[2006, 2008)>",362,1.0
2393,1019,directed,"<[2006, 2008)>",363,1.0
2393,2735,directed,"<[2006, 2008)>",364,1.0
2393,1667,directed,"<[2006, 2008)>",365,1.0
2393,6038,directed,"<[2006, 2008)>",366,1.0
2393,2304,directed,"<[2006, 2008)>",367,1.0
2393,546,directed,"<[2006, 2008)>",368,1.0
2393,641,directed,"<[2006, 2008)>",369,1.0
2393,5734,directed,"<[2006, 2008)>",370,1.0
2393,2056,directed,"<[2006, 2008)>",371,1.0
2393,5653,directed,"<[2006, 2008)>",372,1.0
2393,4448,directed,"<[2006, 2008)>",373,1.0
1465,289,directed,"<[2006, 2008)>",374,5.0
1465,348,directed,"<[2006, 2008)>",375,5.0
1465,5016,directed,"<[2006, 2008)>",376,5.0
1465,5813,directed,"<[2006, 2008)>",378,5.0
1465,1112,directed,"<[2006, 2008)>",379,5.0
1465,5306,directed,"<[2006, 2008)>",380,5.0
1465,1737,directed,"<[2006, 2008)>",381,5.0
1465,3351,directed,"<[2006, 2008)>",383,5.0
1884,2325,directed,"<[2006, 2008)>",384,5.0
1884,4779,directed,"<[2006, 2008)>",385,5.0
541,5789,directed,"<[2006, 2008)>",386,1.0
541,1019,directed,"<[2006, 2008)>",387,1.0
541,5706,directed,"<[2006, 2008)>",388,1.0
541,5734,directed,"<[2006, 2008)>",389,1.0
2954,5678,directed,"<[2006, 2008)>",390,5.0
2954,6102,directed,"<[2006, 2008)>",391,5.0
2954,3732,directed,"<[2006, 2008)>",392,5.0
2954,2622,directed,"<[2006, 2008)>",395,5.0
2954,2005,directed,"<[2006, 2008)>",396,5.0
2954,2781,directed,"<[2006, 2008)>",397,5.0
2954,3719,directed,"<[2006, 2008)>",399,5.0
2954,1041,directed,"<[2006, 2008)>",400,5.0
2954,5397,directed,"<[2006, 2008)>",404,5.0
2954,2656,directed,"<[2006, 2008)>",405,5.0
2954,408,directed,"<[2006, 2008)>",406,5.0
2954,1388,directed,"<[2006, 2008)>",407,5.0
5032,327,directed,"<[2006, 2008)>",410,5.0
5032,4147,directed,"<[2006, 2008)>",411,5.0
5209,2381,directed,"<[2006, 2008)>",412,1.0
5209,3633,directed,"<[2006, 2008)>",413,1.0
3660,2824,directed,"<[2006, 2008)>",414,1.0
2393,5734,directed,"<[2006, 2008)>",415,1.0
1532,1045,directed,"<[2006, 2008)>",416,5.0
1532,571,directed,"<[2006, 2008)>",417,5.0
5472,2461,directed,"<[2006, 2008)>",419,4.0
3197,3157,directed,"<[2006, 2008)>",421,5.0
3197,4702,directed,"<[2006, 2008)>",422,5.0
3197,986,directed,"<[2006, 2008)>",425,5.0
2393,5706,directed,"<[2006, 2008)>",426,1.0
2393,1019,directed,"<[2006, 2008)>",427,1.0
2393,6038,directed,"<[2006, 2008)>",428,1.0
2393,641,directed,"<[2006, 2008)>",429,1.0
1006,1099,directed,"<[2006, 2008)>",430,1.0
1006,1484,directed,"<[2006, 2008)>",431,1.0
1006,4709,directed,"<[2006, 2008)>",432,1.0
1006,520,directed,"<[2006, 2008)>",433,1.0
1006,470,directed,"<[2006, 2008)>",435,1.0
1006,5499,directed,"<[2006, 2008)>",436,1.0
1006,7,directed,"<[2006, 2008)>",437,1.0
4113,1622,directed,"<[2006, 2008)>",438,5.0
4113,780,directed,"<[2006, 2008)>",439,5.0
2402,537,directed,"<[2006, 2008)>",440,5.0
2402,1492,directed,"<[2006, 2008)>",441,5.0
2402,3764,directed,"<[2006, 2008)>",444,5.0
2954,4749,directed,"<[2006, 2008)>",446,5.0
2954,2267,directed,"<[2006, 2008)>",447,5.0
2954,2669,directed,"<[2006, 2008)>",448,5.0
2954,3009,directed,"<[2006, 2008)>",450,5.0
2954,5751,directed,"<[2006, 2008)>",451,5.0
2954,2387,directed,"<[2006, 2008)>",454,5.0
2954,3896,directed,"<[2006, 2008)>",455,5.0
2954,4820,directed,"<[2006, 2008)>",460,5.0
2954,1509,directed,"<[2006, 2008)>",461,5.0
2954,5003,directed,"<[2006, 2008)>",462,5.0
5854,869,directed,"<[2006, 2008)>",463,1.0
5854,5270,directed,"<[2006, 2008)>",464,1.0
5854,1492,directed,"<[2006, 2008)>",465,1.0
5854,1648,directed,"<[2006, 2008)>",467,1.0
5854,5933,directed,"<[2006, 2008)>",468,1.0
5854,1133,directed,"<[2006, 2008)>",469,1.0
5854,4355,directed,"<[2006, 2008)>",471,1.0
5854,1433,directed,"<[2006, 2008)>",472,1.0
5854,5154,directed,"<[2006, 2008)>",473,1.0
5854,1538,directed,"<[2006, 2008)>",475,1.0
5854,1701,directed,"<[2006, 2008)>",479,1.0
5854,4279,directed,"<[2006, 2008)>",480,1.0
5854,1913,directed,"<[2006, 2008)>",483,1.0
5854,5142,directed,"<[2006, 2008)>",484,1.0
5854,1452,directed,"<[2006, 2008)>",485,1.0
1891,571,directed,"<[2006, 2008)>",488,1.0
1891,1137,directed,"<[2006, 2008)>",489,1.0
1891,2824,directed,"<[2006, 2008)>",490,1.0
1891,1045,directed,"<[2006, 2008)>",491,1.0
1850,4125,directed,"<[2006, 2008)>",492,5.0
1850,2824,directed,"<[2006, 2008)>",493,5.0
4472,4328,directed,"<[2006, 2008)>",498,1.0
4472,470,directed,"<[2006, 2008)>",500,1.0
4472,974,directed,"<[2006, 2008)>",501,1.0
4472,1378,directed,"<[2006, 2008)>",503,1.0
4472,1100,directed,"<[2006, 2008)>",504,1.0
4472,276,directed,"<[2006, 2008)>",505,1.0
4472,1893,directed,"<[2006, 2008)>",506,1.0
4472,5344,directed,"<[2006, 2008)>",507,1.0
4472,2876,directed,"<[2006, 2008)>",509,1.0
1850,1768,directed,"<[2006, 2008)>",510,5.0
1850,5064,directed,"<[2006, 2008)>",511,5.0
1850,3501,directed,"<[2006, 2008)>",512,5.0
4472,3250,directed,"<[2006, 2008)>",515,1.0
4472,1165,directed,"<[2006, 2008)>",516,1.0
1919,2824,directed,"<[2006, 2008)>",519,1.0
6041,127,directed,"<[2006, 2008)>",521,1.0
6041,4767,directed,"<[2006, 2008)>",522,1.0
6041,3597,directed,"<[2006, 2008)>",523,1.0
6041,2781,directed,"<[2006, 2008)>",525,1.0
6041,2935,directed,"<[2006, 2008)>",526,1.0
6041,4290,directed,"<[2006, 2008)>",527,1.0
2954,1019,directed,"<[2006, 2008)>",528,5.0
2954,1101,directed,"<[2006, 2008)>",529,5.0
2954,3594,directed,"<[2006, 2008)>",530,5.0
2954,3157,directed,"<[2006, 2008)>",531,5.0
2954,5566,directed,"<[2006, 2008)>",532,5.0
2954,5945,directed,"<[2006, 2008)>",533,5.0
2954,5789,directed,"<[2006, 2008)>",534,5.0
2954,2995,directed,"<[2006, 2008)>",535,5.0
2954,4185,directed,"<[2006, 2008)>",537,5.0
2954,107,directed,"<[2006, 2008)>",538,5.0
2954,4435,directed,"<[2006, 2008)>",539,5.0
2954,3185,directed,"<[2006, 2008)>",540,5.0
2954,2661,directed,"<[2006, 2008)>",541,5.0
2954,12,directed,"<[2006, 2008)>",542,5.0
2954,2051,directed,"<[2006, 2008)>",543,5.0
2954,1446,directed,"<[2006, 2008)>",544,5.0
2954,292,directed,"<[2006, 2008)>",546,5.0
2954,1278,directed,"<[2006, 2008)>",547,5.0
2954,1634,directed,"<[2006, 2008)>",549,5.0
2954,3580,directed,"<[2006, 2008)>",551,5.0
2954,2534,directed,"<[2006, 2008)>",552,5.0
2954,1019,directed,"<[2006, 2008)>",553,5.0
2954,5789,directed,"<[2006, 2008)>",554,5.0
2954,3594,directed,"<[2006, 2008)>",555,5.0
2954,2995,directed,"<[2006, 2008)>",556,5.0
2954,5945,directed,"<[2006, 2008)>",557,5.0
2954,1101,directed,"<[2006, 2008)>",558,5.0
2954,5566,directed,"<[2006, 2008)>",559,5.0
2954,4185,directed,"<[2006, 2008)>",561,5.0
2954,1634,directed,"<[2006, 2008)>",562,5.0
2954,2661,directed,"<[2006, 2008)>",563,5.0
2954,1278,directed,"<[2006, 2008)>",564,5.0
2954,2790,directed,"<[2006, 2008)>",565,5.0
2954,3185,directed,"<[2006, 2008)>",567,5.0
2954,2051,directed,"<[2006, 2008)>",569,5.0
2954,107,directed,"<[2006, 2008)>",571,5.0
2954,4435,directed,"<[2006, 2008)>",572,5.0
2954,1446,directed,"<[2006, 2008)>",573,5.0
2954,3580,directed,"<[2006, 2008)>",574,5.0
2954,12,directed,"<[2006, 2008)>",575,5.0
2954,292,directed,"<[2006, 2008)>",576,5.0
5202,5196,directed,"<[2000, 2002)>",577,5.0
4990,4588,directed,"<[2000, 2002)>",579,1.0
3751,4097,directed,"<[2000, 2002)>",582,4.0
3751,456,directed,"<[2000, 2002)>",583,4.0
3067,340,directed,"<[2000, 2002)>",584,5.0
3067,4283,directed,"<[2000, 2002)>",585,5.0
3067,1604,directed,"<[2000, 2002)>",586,5.0
5413,340,directed,"<[2000, 2002)>",587,5.0
5413,4283,directed,"<[2000, 2002)>",588,5.0
5413,1604,directed,"<[2000, 2002)>",589,5.0
4990,2216,directed,"<[2000, 2002)>",593,1.0
4990,2767,directed,"<[2000, 2002)>",594,1.0
2923,2531,directed,"<[2000, 2002)>",595,5.0
3067,340,directed,"<[2002, 2004)>",596,5.0
5413,340,directed,"<[2002, 2004)>",597,5.0
3067,4352,directed,"<[2002, 2004)>",600,5.0
5413,4352,directed,"<[2002, 2004)>",602,5.0
4906,1466,directed,"<[2004, 2006)>",604,1.0
4906,5551,directed,"<[2004, 2006)>",605,1.0
4906,1997,directed,"<[2004, 2006)>",606,1.0
4906,464,directed,"<[2004, 2006)>",607,1.0
4906,5777,directed,"<[2004, 2006)>",608,1.0
4906,5651,directed,"<[2004, 2006)>",611,1.0
4906,2929,directed,"<[2004, 2006)>",617,1.0
4906,5497,directed,"<[2004, 2006)>",618,1.0
4906,1755,directed,"<[2004, 2006)>",619,1.0
4906,2079,directed,"<[2004, 2006)>",620,1.0
3565,5270,directed,"<[2004, 2006)>",632,1.0
1253,4222,directed,"<[2004, 2006)>",633,1.0
3565,4466,directed,"<[2004, 2006)>",635,1.0
1884,4891,directed,"<[2004, 2006)>",636,5.0
3565,2502,directed,"<[2004, 2006)>",638,1.0
3565,4656,directed,"<[2004, 2006)>",639,1.0
6048,6043,directed,"<[2004, 2006)>",640,1.0
6048,1535,directed,"<[2004, 2006)>",642,1.0
3751,5270,directed,"<[2004, 2006)>",649,4.0
4452,4843,directed,"<[2006, 2008)>",650,1.0
3565,8,directed,"<[2006, 2008)>",651,1.0
2923,3984,directed,"<[2006, 2008)>",657,5.0
5784,1165,directed,"<[2000, 2002)>",658,4.0
949,1165,directed,"<[2000, 2002)>",660,4.0
3751,758,directed,"<[2000, 2002)>",662,4.0
3751,5585,directed,"<[2000, 2002)>",663,4.0
3751,758,directed,"<[2000, 2002)>",664,4.0
3751,5585,directed,"<[2000, 2002)>",665,4.0
3991,3799,directed,"<[2000, 2002)>",668,5.0
4375,3594,directed,"<[2000, 2002)>",671,5.0
4375,4588,directed,"<[2000, 2002)>",672,5.0
4375,3412,directed,"<[2000, 2002)>",673,5.0
4375,2995,directed,"<[2000, 2002)>",674,5.0
4375,1459,directed,"<[2000, 2002)>",675,5.0
949,2342,directed,"<[2000, 2002)>",677,4.0
949,2079,directed,"<[2000, 2002)>",681,4.0
949,7,directed,"<[2000, 2002)>",683,4.0
949,1997,directed,"<[2000, 2002)>",685,4.0
949,5876,directed,"<[2000, 2002)>",690,4.0
949,2929,directed,"<[2000, 2002)>",691,4.0
949,5551,directed,"<[2000, 2002)>",695,4.0
949,520,directed,"<[2000, 2002)>",697,4.0
949,5344,directed,"<[2000, 2002)>",699,4.0
949,5497,directed,"<[2000, 2002)>",700,4.0
949,34,directed,"<[2000, 2002)>",702,4.0
949,682,directed,"<[2000, 2002)>",703,4.0
949,2082,directed,"<[2000, 2002)>",705,4.0
949,1755,directed,"<[2000, 2002)>",707,4.0
5784,2342,directed,"<[2000, 2002)>",708,4.0
5784,2079,directed,"<[2000, 2002)>",712,4.0
5784,7,directed,"<[2000, 2002)>",714,4.0
5784,1997,directed,"<[2000, 2002)>",716,4.0
5784,5876,directed,"<[2000, 2002)>",721,4.0
5784,2929,directed,"<[2000, 2002)>",722,4.0
5784,5551,directed,"<[2000, 2002)>",726,4.0
5784,520,directed,"<[2000, 2002)>",728,4.0
5784,5344,directed,"<[2000, 2002)>",730,4.0
5784,5497,directed,"<[2000, 2002)>",731,4.0
5784,34,directed,"<[2000, 2002)>",733,4.0
5784,682,directed,"<[2000, 2002)>",734,4.0
5784,2082,directed,"<[2000, 2002)>",736,4.0
5784,1755,directed,"<[2000, 2002)>",738,4.0
949,5651,directed,"<[2000, 2002)>",739,4.0
5784,5651,directed,"<[2000, 2002)>",740,4.0
949,2742,directed,"<[2000, 2002)>",741,4.0
5784,2742,directed,"<[2000, 2002)>",742,4.0
949,283,directed,"<[2000, 2002)>",745,4.0
5784,283,directed,"<[2000, 2002)>",748,4.0
949,3111,directed,"<[2000, 2002)>",755,4.0
5784,3111,directed,"<[2000, 2002)>",756,4.0
1684,844,directed,"<[2000, 2002)>",762,5.0
1684,2149,directed,"<[2000, 2002)>",764,5.0
1684,1129,directed,"<[2000, 2002)>",766,5.0
5313,2102,directed,"<[2000, 2002)>",768,1.0
5313,6038,directed,"<[2000, 2002)>",769,1.0
5313,641,directed,"<[2000, 2002)>",770,1.0
356,2102,directed,"<[2000, 2002)>",771,5.0
